,person,total,view_complete_tran,noview_complete_tran,gender,age,became_member_on,income,receive,rec_bogo,rec_discount,rec_informational,comp,view_comp,noview_comp,vc_bogo,vc_discount,vc_informational,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5
4032,3ca20862e3af4c93a769d3876ff8b48c,22.56,0.0,22.56,M,33,736663,55000.0,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,3ca81d378ae04fa0b597aa70ef98c403,146.77,32.83,113.94,F,75,736711,97000.0,5,2,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
4034,3ca8487c414d477ca7ecbf2762f6c582,113.84,20.83,93.01,F,50,736840,93000.0,5,2,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4035,3cabd0099961416b9810043e7eb0f743,287.3,43.74,243.56,M,43,735950,52000.0,6,1,2,3,3,3,0,1,2,0,1,0,0,0,0,0,1,0,0,1
4036,3cac8e47e1664b48af241c168346a404,196.53,36.11,160.42,F,33,736388,50000.0,5,4,1,0,5,3,2,3,0,0,1,2,0,0,0,0,0,0,0,0
4037,3caceb24b79847aeaa0dfceb69d5fb2c,124.96,44.84,80.12,F,99,736697,74000.0,6,3,2,1,4,3,1,1,2,0,0,0,0,1,1,0,0,0,0,1
4038,3cb2907fc9d54e61a9cf6fa050237690,81.1,63.04,18.06,M,49,736692,81000.0,6,2,3,1,5,3,2,2,1,0,1,1,0,0,0,0,1,0,0,0
4039,3cbbefdc6db148d88acf8944bd77c48d,52.38,37.53,14.85,,118,736157,,5,2,3,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2
4040,3cc127b1eafe4a9991d5bc02bab3bf77,8.52,0.0,8.52,,118,736900,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041,3cc18472ed634128b409baa2a48700f4,98.9,62.85,36.05,M,80,736668,81000.0,5,1,3,1,3,3,0,1,2,0,0,0,0,1,1,0,1,0,0,0
4042,3cc1e660bd3b48ad903ba2c6550c84ba,8.51,0.0,8.51,M,73,736829,38000.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,3cc438553d9343ce9e10cfddd81b03b3,16.75,0.0,16.75,F,19,736597,33000.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,3cc622f76e464bc1809a71e871579d6c,86.43,0.0,86.43,M,59,736561,44000.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,3cc93a4270c347ff8588a7d8a8ea6553,14.78,0.0,14.78,,118,735941,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,3ccc9efe36dc4f13a8a5fc3f3f655f2a,20.42,0.0,20.42,M,54,736127,38000.0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,3ccea2fc4ef74d01842d3edc32d99b4d,97.12,17.78,79.34,F,76,736646,76000.0,6,2,3,1,4,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0
4048,3cd6e00ce10940d58c61d60647820d5d,140.63,33.49,107.14,M,55,735967,53000.0,6,2,2,2,4,4,0,2,2,0,0,0,0,1,1,1,0,0,1,0
4049,3cdcb601f0934a8483a4c5e7ce92cf17,45.87,14.04,31.83,M,55,736662,52000.0,5,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4050,3cded3f0894749648ccf3159d2bd9c79,354.77,83.69,271.08,F,69,735869,118000.0,4,2,1,1,3,3,0,2,1,0,1,0,0,0,0,1,0,0,1,0
4051,3cdf490843d244fead8d84dd2ab599df,16.04,0.0,16.04,M,43,736715,52000.0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,3ce891b51f7e40f180ca685abc28e4ce,183.46,36.8,146.66,M,54,736778,111000.0,3,0,3,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
4053,3cea9c09fefb4c33ae2f0aa604af7eb4,10.1,0.0,10.1,M,26,736650,35000.0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,3cef1cefdbfe47fd8b065987de93ae4a,137.86,20.37,117.49,M,58,736565,53000.0,4,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0
4055,3cf6464fe3bb4f6eb50a67063e1d842b,178.86,60.35,118.51,F,27,736018,53000.0,5,5,0,0,5,4,1,4,0,0,0,2,0,1,0,0,0,0,1,0
4056,3cf6c70acf1f4035bd7aa8d272655a94,20.89,0.0,20.89,M,20,736850,39000.0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,3cfc6932523b436db8db848edbedec8b,4.06,0.0,4.06,M,22,736696,40000.0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,3d02345581554e81b7b289ab5e288078,17.03,0.0,17.03,,118,736356,,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,3d073e2d43f04815a4c84e53b36e3a5c,178.32,34.94,143.38,F,20,736432,47000.0,5,4,0,1,4,4,0,4,0,0,3,1,0,0,0,0,0,0,0,0
4060,3d0c678a6223450ea396886cfab2993a,17.97,2.25,15.72,M,35,736868,69000.0,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4061,3d0d7375e73a4938a9ab6a6a2e884ec4,22.1,7.68,14.42,,118,736366,,4,0,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4062,3d0fece0ce584b8c9a2820da552fdbab,10.96,0.0,10.96,M,46,736652,51000.0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,3d121dd5684f4898855405839f9c1a45,133.35,72.06,61.29,F,69,736774,56000.0,5,0,5,0,5,4,1,0,4,0,0,0,0,0,0,1,1,0,0,2
4064,3d1738283537455290b473b991ff557b,176.53,33.33,143.2,F,51,735780,81000.0,5,3,1,1,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0
4065,3d19526685174baa8bcc3e9a952cab18,241.67,58.97,182.7,F,68,735867,119000.0,5,1,3,1,3,2,1,0,2,0,0,0,0,0,1,1,0,0,0,0
4066,3d1ef55f27c34307805ff0120b99397a,30.54,6.49,24.05,M,39,735769,51000.0,6,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4067,3d2196a1593a441984b14dfcb9f4f07a,77.33,25.46,51.87,M,20,736425,41000.0,5,4,1,0,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
4068,3d28370352d642c7a3223284c83d9bdc,73.95,21.04,52.91,M,60,736268,74000.0,6,4,1,1,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
4069,3d29f05a4e2140f7822b78f7934a0ac1,111.97,42.87,69.1,M,52,736076,83000.0,5,2,2,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
4070,3d2ae0a586794fbe881dace3aa2258c6,14.51,0.0,14.51,F,71,736704,64000.0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4071,3d2d54ddebaf4d39ae02b96ff65ec727,184.99,64.16,120.83,M,55,736363,53000.0,4,1,3,0,4,4,0,1,3,0,0,0,0,0,2,0,1,0,1,0
4072,3d30c8c79e85402bab39c0c5adfa2b08,263.85,60.18,203.67,M,83,736607,94000.0,4,1,2,1,3,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0
4073,3d31954ee12140f28e329cca019a516f,39.72,10.78,28.94,M,46,736617,67000.0,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4074,3d33b994206241a3be3cdf2c030c9b89,112.12,55.42,56.7,F,72,736294,75000.0,3,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4075,3d3bad0437e3459d873772f8023653ac,45.46,15.17,30.29,M,35,736208,64000.0,6,2,3,1,3,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0
4076,3d3e9cf3fd384c99890a5711ab998816,5.46,5.46,0.0,,118,736774,,6,3,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4077,3d4191b097e74f099a9be33af7d67d6d,159.09,16.59,142.5,F,26,736004,53000.0,5,1,3,1,4,2,2,1,1,0,0,0,0,0,0,0,1,0,1,0
4078,3d43c355a4bb4d5e8d86a80a87408925,161.43,27.31,134.12,F,22,736233,36000.0,4,0,3,1,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,1
4079,3d4733dfe1cb4d50ae194572f801c31a,74.02,15.68,58.34,F,65,736601,84000.0,4,4,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4080,3d48ea8b03644af2aeddd6804491f144,170.18,35.67,134.51,F,22,736703,36000.0,5,4,0,1,3,3,0,3,0,0,2,0,0,0,0,0,0,0,1,0
4081,3d49100a7a3840dea1226cffe0bec553,18.4,2.19,16.21,M,26,736550,68000.0,5,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4082,3d4ceca8f12848a28c346e9067470b05,73.09,10.23,62.86,M,26,735866,47000.0,4,1,3,0,3,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0
4083,3d50b3815c8e4f3b84f46be4d1b64cd3,7.78,0.0,7.78,M,59,736901,34000.0,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,3d55cea8d1bd4066b6e733035caa9821,59.61,17.3,42.31,F,68,736609,51000.0,3,0,3,0,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1
4085,3d55f046a320408db9a88be59acc19cc,24.46,2.59,21.87,,118,736193,,6,1,5,0,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
4086,3d59ceeb962e4903baaaab85cfdb9ebd,69.28,16.44,52.84,M,33,735870,42000.0,5,2,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4087,3d63a807a77c4a5686a7515f65bb86a6,39.72,6.55,33.17,,118,736450,,5,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4088,3d654c4678684f5683da800f53e55422,20.5,20.5,0.0,F,83,736008,101000.0,3,1,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4089,3d6838fcab094b999a032af69d635f89,173.04,32.78,140.26,F,75,736272,79000.0,5,0,4,1,3,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0
4090,3d6ae9ec18294a539edf597fb57afc26,82.66,28.27,54.39,M,83,736157,100000.0,5,0,3,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4091,3d6b84ec992941ef9ed4d684cb160edd,57.36,0.0,57.36,F,70,736680,71000.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,3d6dda5a29c345fa99982972c7012b15,321.04,118.54,202.5,O,48,736503,94000.0,4,2,2,0,4,4,0,2,2,0,0,1,0,1,2,0,0,0,0,0
4093,3d6ea609611147dd8a7a75dc5a154f11,273.26,114.32,158.94,F,59,736093,112000.0,5,2,3,0,5,5,0,2,3,0,0,0,0,0,2,0,0,0,2,1
4094,3d73e5d5d34d4ea3ab376065e9bd327b,107.56,49.81,57.75,M,72,736143,106000.0,4,2,0,2,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0
4095,3d74fcd396a24a9e8662c81315e26cdb,113.92,26.44,87.48,F,35,736059,36000.0,5,2,2,1,3,3,0,2,1,0,0,1,0,0,0,0,1,0,1,0
4096,3d78362d314b43179af19945cfba03db,826.15,112.27,713.88,M,53,736576,89000.0,5,3,2,0,4,4,0,2,2,0,0,1,0,1,0,1,1,0,0,0
4097,3d9147dad37e4543804cebd0891c6438,15.38,0.0,15.38,M,82,736649,40000.0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,3d92ee9eb0b444a6bc99e01c46e043ce,53.51,14.77,38.74,F,45,736684,56000.0,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4099,3d959df8ad83496a86d88e02018dc6e6,17.67,0.0,17.67,M,34,736844,35000.0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,3d96145e23b34d41a358fbe428292761,20.52,0.0,20.52,M,62,736841,66000.0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,3d96ff3b4318488ba83f2c27aff66e2e,25.11,10.64,14.47,M,53,736825,67000.0,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4102,3d9a80a23be6486687c5c4433834b030,138.19,85.79,52.4,F,86,736484,96000.0,4,3,1,0,4,3,1,2,1,0,1,0,0,0,0,1,0,0,1,0
4103,3d9dd4ecd59c4b4db7b788d6c6d12126,0.0,0.0,0.0,M,55,736833,57000.0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,3da3248fc0c2453fbc0246e3df717cf2,46.52,11.07,35.45,M,21,736291,62000.0,3,0,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4105,3da6cffee8f84e9d87896f154988cd55,22.27,0.0,22.27,M,68,736702,36000.0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,3daa3d4af82f4fdda3d70b11b4c6d29f,139.54,44.98,94.56,F,50,736414,72000.0,5,2,2,1,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4107,3dacb18c17fe43a7893f2f241231e647,61.67,16.53,45.14,M,65,736531,33000.0,4,2,2,0,3,3,0,1,2,0,1,0,0,0,0,2,0,0,0,0
4108,3dace629913c4771809eea9c48bdc1ec,40.64,0.0,40.64,M,57,735227,65000.0,6,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,3dad85aa966e43e8ab04f01332a748e8,21.07,0.0,21.07,,118,736802,,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,3dae0eadb47149b0b9b548d14548524b,124.82,56.43,68.39,F,89,736708,65000.0,4,1,2,1,3,3,0,1,2,0,1,0,0,0,0,0,1,0,0,1
4111,3db080837a5f4137aeb5cab01f739866,31.28,4.13,27.15,,118,736417,,5,0,5,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4112,3db2add6525849fe9232085feda62d60,88.76,22.85,65.91,M,84,736055,82000.0,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4113,3db51a2e2530430aae0f8a7b2157fdf6,26.2,10.7,15.5,M,57,736714,70000.0,6,4,2,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4114,3db61fc5bd9c415bac6d1a9859707445,106.04,8.3,97.74,M,63,736243,49000.0,5,2,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
4115,3dbbfc8fc19d40df9877aa53a91e601b,184.78,62.2,122.58,F,63,736432,70000.0,5,1,2,2,3,3,0,1,2,0,0,0,0,0,0,1,1,0,1,0
4116,3dc0ff03f78948c7b0c9db474bde3485,152.28,103.09,49.19,M,46,736409,38000.0,5,1,4,0,3,3,0,0,3,0,0,0,0,0,0,2,1,0,0,0
4117,3dc3a03a40254297ac72836a40895ff1,19.0,9.89,9.11,M,68,736652,32000.0,4,3,1,0,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
4118,3dc5ea64f9d845e99ddb552ae153b9f3,71.73,0.0,71.73,M,49,736573,73000.0,6,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,3dc88f458e6449d2a42f78561991ccc7,116.15,18.82,97.33,F,83,736684,82000.0,5,1,3,1,4,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0
4120,3dce0870a6e64739ba99ac1bdb5ff744,71.01,30.59,40.42,F,61,735882,72000.0,4,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4121,3dde94fa581145cb9f206624f1a94d5a,90.45,0.0,90.45,F,51,736647,56000.0,4,0,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,3de0f837e72d42799c8e8cdd0f26ea39,35.03,0.0,35.03,M,29,736645,43000.0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,3de34e36962a47f988fa0136f8ae22a9,214.53,58.32,156.21,M,65,736424,104000.0,5,3,1,1,4,3,1,3,0,0,1,0,0,0,0,0,0,0,2,0
4124,3de3dd15821b4d0bac9ab28deb6b3eb5,81.38,27.1,54.28,F,61,736560,98000.0,4,2,2,0,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0
4125,3de934a628584d3aad45781044acf062,85.65,20.28,65.37,M,46,736444,34000.0,4,2,2,0,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0
4126,3df2d3180bcd4876a3abb7035a3bcb5d,57.6,10.24,47.36,,118,736613,,5,1,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4127,3df7d9de211f4295aa4777bb0c20516b,16.56,0.0,16.56,,118,736226,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,3dfb16c7592048699d72aba5307fc67d,43.86,9.75,34.11,M,22,735142,46000.0,6,2,3,1,3,3,0,1,2,0,0,0,0,1,0,0,2,0,0,0
4129,3dfb840baf28434d8865be3c2f96c3f6,232.51,35.77,196.74,F,52,736726,58000.0,3,2,1,0,3,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0
4130,3dfbb9216e3f4be7be709bec72faed0f,58.44,16.77,41.67,M,33,735665,51000.0,4,1,3,0,3,3,0,1,2,0,0,0,0,0,0,1,1,0,1,0
4131,3dfc442e93894be19a3f5e8cf7e9c779,17.68,0.0,17.68,M,53,736782,50000.0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,3e031fe2de2a43ccabdc881ac5d619a8,310.06,61.16,248.9,M,55,735917,97000.0,5,2,1,2,3,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0
4133,3e05c8f651b34f42b666dcf682b2ce5e,72.32,23.38,48.94,M,49,736679,109000.0,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4134,3e0f399609df4ee0ab837b6c17891126,66.98,20.34,46.64,M,62,736211,74000.0,4,3,1,0,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
4135,3e0f710fad95478d80eb266390c24aeb,38.27,27.57,10.7,M,52,736896,74000.0,3,2,0,1,2,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0
4136,3e193daf33dd4b809a90d90d0820ab0e,81.7,68.96,12.74,,118,736110,,6,2,3,1,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0
4137,3e1bceba9b6e4dd2964bc101a58baec9,91.19,0.0,91.19,M,23,736382,60000.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,3e1effbd211642999badda14b42e9a11,52.9,11.03,41.87,M,27,735393,47000.0,4,0,3,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1
4139,3e1f861274834e59a88d4f721c747806,8.09,0.0,8.09,M,23,736612,47000.0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,3e2654232d3c479e88b817fbf3cf6ee1,495.89,495.89,0.0,M,87,736713,57000.0,5,2,3,0,4,4,0,2,2,0,1,1,0,0,0,1,0,0,0,1
4141,3e38743dd0cf4af5890441cbccd0bff4,175.07,84.54,90.53,F,73,735852,101000.0,4,2,2,0,3,3,0,2,1,0,1,0,0,0,0,0,1,0,1,0
4142,3e449851dce64101a09e5e11ec1aded9,192.42,40.57,151.85,M,37,736745,54000.0,4,2,1,1,3,3,0,2,1,0,0,0,0,2,1,0,0,0,0,0
4143,3e4efd19f31641a3a094c584a79f96cb,40.78,0.0,40.78,M,20,735375,36000.0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,3e517aecc99e4a6caa35ab6253df51ff,19.05,0.0,19.05,M,88,736599,52000.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,3e52ac05590e43a889c950e793b9269a,20.58,0.0,20.58,O,24,736794,36000.0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,3e53b5f8dd95442ab475df8a21906839,2.42,0.0,2.42,F,62,736612,37000.0,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,3e58e7fc4eb14005ae29e766f859f038,31.13,20.86,10.27,F,26,736827,54000.0,4,2,2,0,3,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0
4148,3e607b0774ce497793c0a7650c55fdce,240.58,68.41,172.17,O,67,736189,85000.0,6,3,2,1,5,5,0,3,2,0,2,0,0,1,0,2,0,0,0,0
4149,3e621194f72e40d7a0b695ee9b7c38b7,157.84,64.93,92.91,F,59,736557,90000.0,4,4,0,0,4,3,1,3,0,0,0,2,0,0,0,0,0,0,1,0
4150,3e641280c5314650bf65285d7054c074,66.48,5.33,61.15,F,84,736261,64000.0,6,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4151,3e6571afb8b242a09de76e353a2b3fc7,175.1,71.55,103.55,M,66,736142,77000.0,5,3,1,1,4,4,0,3,1,0,1,1,0,0,0,0,0,0,1,1
4152,3e71633fb9fa489ba6396c1e72807eed,80.55,13.45,67.1,M,43,735510,50000.0,5,2,3,0,3,3,0,0,3,0,0,0,0,0,1,1,1,0,0,0
4153,3e721d353367455e9a614a8ad85be101,0.0,0.0,0.0,M,83,736560,110000.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,3e73ba9f97144addb9cb17ac324b77ff,175.6,61.02,114.58,M,50,736499,63000.0,4,3,1,0,4,4,0,3,1,0,3,0,0,0,0,0,0,0,0,1
4155,3e77c15494784d63a32919926925d33f,7.66,0.0,7.66,M,37,735972,42000.0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4156,3e7cfcff56634b7fb78b7eea015040f3,46.83,6.35,40.48,M,51,736623,69000.0,4,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4157,3e83066be8ad466c9e8a8ca4476e9a52,190.97,84.9,106.07,F,68,736329,114000.0,4,2,1,1,3,3,0,2,1,0,1,0,0,0,0,0,0,0,1,1
4158,3e84b6633c9d4f41b7168799859a3398,152.4,101.75,50.65,M,69,735568,39000.0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4159,3e9a640a3de64d88977b09e45e442d8d,13.36,0.0,13.36,M,26,736788,70000.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,3e9d8e91ee7d4669b4ceaed416819c2b,112.7,54.84,57.86,M,63,736513,120000.0,5,2,3,0,3,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0
4161,3e9e889fc54c412fb7d032421f4890c7,287.65,105.55,182.1,M,55,736361,98000.0,6,1,4,1,5,4,1,1,3,0,0,0,0,0,0,1,2,0,1,0
4162,3ea2335f4a264a9894a845eddd0f30c7,94.42,43.42,51.0,F,58,736747,116000.0,3,3,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0
4163,3ea76abfb09c4a7db2c38abcb993f862,141.77,50.02,91.75,F,75,735847,118000.0,2,1,1,0,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0
4164,3ead7d94371041fcab4db5fb57ced95c,157.14,23.45,133.69,F,54,736186,50000.0,6,4,2,0,6,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0
4165,3eaf1550d25f450e93faeb5a4ab744c1,274.56,55.62,218.94,M,25,736513,50000.0,6,3,3,0,6,5,1,3,2,0,1,1,0,0,0,0,2,0,1,0
4166,3eb6aded21df4dcda69ba084c3dab2eb,22.77,0.89,21.88,,118,736087,,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4167,3ebc5de1f681499e894fd5e388a2b987,116.39,33.18,83.21,F,40,736227,75000.0,4,1,2,1,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4168,3ebc60e3aaaa41039128482c7296da53,60.92,18.25,42.67,,118,736367,,6,2,3,1,3,3,0,1,2,0,0,0,0,0,0,0,2,0,1,0
4169,3ec0c229ed4f423aa2b5fbf55593a8e2,0.0,0.0,0.0,F,76,736630,103000.0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,3ec1a7cf9bc348e79ba5c7d6db46100a,14.38,0.0,14.38,F,71,736682,60000.0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,3ec2d72341234a4780b7932048c35b6b,106.96,26.98,79.98,F,57,736133,49000.0,3,1,1,1,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
4172,3ec4bc73b77a46db89e5b738c8fd668c,115.67,84.08,31.59,F,68,736851,111000.0,6,2,4,0,4,3,1,0,3,0,0,0,0,0,1,0,0,0,0,2
4173,3ec9fd96e0024dd396c0f0492db033b2,21.26,0.0,21.26,F,29,736865,53000.0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,3ecb372184104ff7bad0f0f60cb56e29,180.0,26.63,153.37,F,51,736404,85000.0,5,1,2,2,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
4175,3ecd6653a2d145a4b2bc3b35e8aece7a,89.71,10.27,79.44,F,39,735957,31000.0,4,2,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4176,3eceb9642019459cbe7dbe9b169cda9d,7.19,0.0,7.19,M,58,736548,34000.0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,3ed178e8e86541adb4d80fbe8f527590,24.87,24.87,0.0,F,73,736667,89000.0,4,2,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4178,3ed83ba735d64c53ba97dbf5d22e6e94,57.42,0.0,57.42,F,74,736807,59000.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,3ed995ed43a641c1a282760dab603f1f,0.0,0.0,0.0,M,56,736652,57000.0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,3edd406b1d9c42fcb78cd5e38906d2eb,117.62,23.74,93.88,F,68,736099,93000.0,5,2,1,2,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
4181,3ede3a9841e64eadb5b9abcc6be35b5c,53.24,14.44,38.8,M,50,736317,57000.0,3,1,2,0,3,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0
4182,3ee1c588015f405eb0cc8aea95fd9daa,133.25,14.18,119.07,F,63,736684,54000.0,2,0,2,0,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0
4183,3eeffc8464744d07a823d24b5e7facb9,51.77,34.57,17.2,F,53,736613,119000.0,5,1,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4184,3efe20b923644413a8b16912410ff6ed,273.76,34.61,239.15,M,67,736675,80000.0,5,1,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
